,path,labels,hog_features
5040,/content/vehicle-detection-image-set/data/non-vehicles/image1748.png,0.0,[0.13239515 0.         0.11933937 ... 0.         0.         0.        ]
5041,/content/vehicle-detection-image-set/data/vehicles/left (62).png,1.0,[0.30872286 0.         0.         ... 0.28323278 0.         0.28323278]
5042,/content/vehicle-detection-image-set/data/vehicles/left (880).png,1.0,[0.19552471 0.         0.         ... 0.         0.1000662  0.        ]
5043,/content/vehicle-detection-image-set/data/non-vehicles/extra2573.png,0.0,[0.24328591 0.         0.         ... 0.12394956 0.33852517 0.        ]
5044,/content/vehicle-detection-image-set/data/vehicles/2125.png,1.0,[0.10133443 0.15364244 0.         ... 0.44894363 0.         0.        ]
5045,/content/vehicle-detection-image-set/data/non-vehicles/image3319.png,0.0,[0.11890354 0.         0.         ... 0.29050688 0.         0.18394762]
5046,/content/vehicle-detection-image-set/data/vehicles/3797.png,1.0,[0.28173597 0.09658632 0.1221731  ... 0.25765844 0.         0.25765844]
5047,/content/vehicle-detection-image-set/data/vehicles/left (69).png,1.0,[0.11371672 0.04034346 0.03222256 ... 0.13543998 0.25491545 0.        ]
5048,/content/vehicle-detection-image-set/data/non-vehicles/extra4537.png,0.0,[0.23819429 0.         0.         ... 0.         0.         0.        ]
5049,/content/vehicle-detection-image-set/data/vehicles/5667.png,1.0,[0.11201646 0.12145497 0.         ... 0.         0.         0.        ]
5050,/content/vehicle-detection-image-set/data/vehicles/511.png,1.0,[0.06555642 0.03664715 0.         ... 0.         0.         0.        ]
5051,/content/vehicle-detection-image-set/data/non-vehicles/image3669.png,0.0,[0.27007103 0.         0.         ... 0.31763236 0.14590244 0.        ]
5052,/content/vehicle-detection-image-set/data/non-vehicles/extra5764.png,0.0,[0.09124846 0.         0.         ... 0.         0.         0.        ]
5053,/content/vehicle-detection-image-set/data/vehicles/5840.png,1.0,[0.38569561 0.         0.         ... 0.         0.         0.        ]
5054,/content/vehicle-detection-image-set/data/vehicles/3466.png,1.0,[0.16718686 0.35863907 0.35863907 ... 0.29120962 0.13201292 0.        ]
5055,/content/vehicle-detection-image-set/data/non-vehicles/extra276.png,0.0,[0.27382519 0.         0.         ... 0.04802261 0.         0.05369092]
5056,/content/vehicle-detection-image-set/data/vehicles/left (899).png,1.0,[0.1780448  0.         0.         ... 0.         0.06091569 0.        ]
5057,/content/vehicle-detection-image-set/data/vehicles/1630.png,1.0,[0.17183707 0.         0.         ... 0.         0.         0.        ]
5058,/content/vehicle-detection-image-set/data/vehicles/1450.png,1.0,[0.00681342 0.         0.         ... 0.         0.10635266 0.23787533]
5059,/content/vehicle-detection-image-set/data/non-vehicles/image1558.png,0.0,[0.36933784 0.         0.         ... 0.06434402 0.         0.        ]
5060,/content/vehicle-detection-image-set/data/vehicles/2166.png,1.0,[0.11649796 0.         0.         ... 0.20606036 0.11316141 0.2407175 ]
5061,/content/vehicle-detection-image-set/data/vehicles/5512.png,1.0,[0.16068984 0.         0.         ... 0.         0.         0.        ]
5062,/content/vehicle-detection-image-set/data/non-vehicles/extra3523.png,0.0,[0.0456749 0.        0.        ... 0.        0.        0.       ]
5063,/content/vehicle-detection-image-set/data/vehicles/2919.png,1.0,[0.16182852 0.         0.         ... 0.         0.         0.        ]
5064,/content/vehicle-detection-image-set/data/non-vehicles/image425.png,0.0,[0.01339903 0.         0.         ... 0.         0.         0.        ]
5065,/content/vehicle-detection-image-set/data/vehicles/1556.png,1.0,[0.14594607 0.24107254 0.07174147 ... 0.         0.         0.        ]
5066,/content/vehicle-detection-image-set/data/non-vehicles/extra518.png,0.0,[0.27674968 0.         0.13046104 ... 0.19803836 0.29598323 0.1924587 ]
5067,/content/vehicle-detection-image-set/data/vehicles/5267.png,1.0,[0.1129308  0.         0.         ... 0.         0.04997798 0.02555915]
5068,/content/vehicle-detection-image-set/data/non-vehicles/extra824.png,0.0,[0.07287636 0.         0.31520672 ... 0.         0.11398737 0.        ]
5069,/content/vehicle-detection-image-set/data/non-vehicles/extra4839.png,0.0,[0.2709824 0.2709824 0.        ... 0.        0.        0.       ]
5070,/content/vehicle-detection-image-set/data/vehicles/far (823).png,1.0,[0.29419899 0.29419899 0.05853807 ... 0.         0.08487543 0.        ]
5071,/content/vehicle-detection-image-set/data/non-vehicles/image1218.png,0.0,[0.08773443 0.27067985 0.         ... 0.10979403 0.         0.08183565]
5072,/content/vehicle-detection-image-set/data/vehicles/2765.png,1.0,[0.09299804 0.         0.         ... 0.         0.         0.        ]
5073,/content/vehicle-detection-image-set/data/vehicles/4858.png,1.0,[0.30476848 0.25795421 0.         ... 0.         0.         0.        ]
5074,/content/vehicle-detection-image-set/data/non-vehicles/extra5280.png,0.0,[0.35875346 0.         0.         ... 0.08599864 0.         0.29327266]
5075,/content/vehicle-detection-image-set/data/vehicles/right (370).png,1.0,[0.27681339 0.14906857 0.         ... 0.08196516 0.06479916 0.        ]
5076,/content/vehicle-detection-image-set/data/non-vehicles/image830.png,0.0,[0.38601964 0.         0.         ... 0.3482236  0.         0.10969312]
5077,/content/vehicle-detection-image-set/data/non-vehicles/extra1285.png,0.0,[0.27910563 0.         0.         ... 0.17907445 0.         0.        ]
5078,/content/vehicle-detection-image-set/data/vehicles/4720.png,1.0,[0.2374963  0.         0.         ... 0.16389704 0.         0.        ]
5079,/content/vehicle-detection-image-set/data/vehicles/far (643).png,1.0,[0.09679956 0.         0.         ... 0.         0.         0.        ]
5080,/content/vehicle-detection-image-set/data/vehicles/4939.png,1.0,[0.38929318 0.         0.         ... 0.23332364 0.08421484 0.        ]
5081,/content/vehicle-detection-image-set/data/vehicles/left (699).png,1.0,[0.29050051 0.09617395 0.         ... 0.         0.         0.        ]
5082,/content/vehicle-detection-image-set/data/non-vehicles/extra633.png,0.0,[0.26655079 0.         0.         ... 0.         0.05216371 0.        ]
5083,/content/vehicle-detection-image-set/data/vehicles/4620.png,1.0,[0.24213236 0.         0.         ... 0.         0.         0.        ]
5084,/content/vehicle-detection-image-set/data/vehicles/429.png,1.0,[0.23609455 0.         0.29825023 ... 0.         0.14542404 0.        ]
5085,/content/vehicle-detection-image-set/data/vehicles/5740.png,1.0,[0.26537743 0.         0.11104408 ... 0.10276306 0.04093966 0.08553279]
5086,/content/vehicle-detection-image-set/data/vehicles/561.png,1.0,[0.05139335 0.         0.         ... 0.10387663 0.02725711 0.02426776]
5087,/content/vehicle-detection-image-set/data/non-vehicles/image1597.png,0.0,[0.2071962  0.         0.         ... 0.28418536 0.28418536 0.28418536]
5088,/content/vehicle-detection-image-set/data/non-vehicles/extra496.png,0.0,[0.03892365 0.         0.         ... 0.15874143 0.         0.        ]
5089,/content/vehicle-detection-image-set/data/vehicles/right (271).png,1.0,[0.28735766 0.28735766 0.13792917 ... 0.         0.         0.        ]
5090,/content/vehicle-detection-image-set/data/non-vehicles/image3615.png,0.0,[0.00999395 0.         0.         ... 0.09260794 0.         0.        ]
5091,/content/vehicle-detection-image-set/data/vehicles/2965.png,1.0,[0.36151281 0.15683827 0.         ... 0.         0.         0.60427218]
5092,/content/vehicle-detection-image-set/data/non-vehicles/image1005.png,0.0,[0.18331932 0.05459793 0.         ... 0.         0.         0.        ]
5093,/content/vehicle-detection-image-set/data/non-vehicles/image1112.png,0.0,[0.15366956 0.         0.         ... 0.02727404 0.         0.        ]
5094,/content/vehicle-detection-image-set/data/vehicles/right (398).png,1.0,[0.32272534 0.         0.1534844  ... 0.         0.15759992 0.        ]
5095,/content/vehicle-detection-image-set/data/non-vehicles/image1804.png,0.0,[0.30101855 0.         0.30101855 ... 0.29731578 0.11049655 0.        ]
5096,/content/vehicle-detection-image-set/data/vehicles/far (253).png,1.0,[0.05428738 0.         0.33145435 ... 0.         0.         0.        ]
5097,/content/vehicle-detection-image-set/data/vehicles/left (88).png,1.0,[0.27716664 0.         0.         ... 0.         0.         0.        ]
5098,/content/vehicle-detection-image-set/data/non-vehicles/image3575.png,0.0,[0.0517504  0.         0.         ... 0.19794215 0.15648703 0.        ]
5099,/content/vehicle-detection-image-set/data/non-vehicles/extra1902.png,0.0,[0.26860925 0.         0.         ... 0.28714043 0.23869854 0.28714043]
5100,/content/vehicle-detection-image-set/data/non-vehicles/image937.png,0.0,[0.35004726 0.35004726 0.         ... 0.403157   0.         0.        ]
5101,/content/vehicle-detection-image-set/data/non-vehicles/image2184.png,0.0,[0.14386044 0.         0.         ... 0.         0.         0.19937316]
5102,/content/vehicle-detection-image-set/data/vehicles/middle (253).png,1.0,[0.07278392 0.         0.         ... 0.1501677  0.09313006 0.        ]
5103,/content/vehicle-detection-image-set/data/non-vehicles/image700.png,0.0,[0.11407916 0.         0.16133229 ... 0.29266946 0.         0.        ]
5104,/content/vehicle-detection-image-set/data/vehicles/1519.png,1.0,[0.39652992 0.         0.30305897 ... 0.24197779 0.22078016 0.        ]
5105,/content/vehicle-detection-image-set/data/non-vehicles/image3523.png,0.0,[0.1995486  0.         0.         ... 0.31672041 0.21387695 0.13761661]
5106,/content/vehicle-detection-image-set/data/vehicles/far (376).png,1.0,[0.34267408 0.         0.         ... 0.         0.04333975 0.        ]
5107,/content/vehicle-detection-image-set/data/non-vehicles/image2732.png,0.0,[0.28614036 0.         0.         ... 0.         0.10569775 0.        ]
5108,/content/vehicle-detection-image-set/data/vehicles/5451.png,1.0,[0.19005669 0.13191264 0.1912385  ... 0.         0.         0.19360103]
5109,/content/vehicle-detection-image-set/data/non-vehicles/extra4017.png,0.0,[0.29927977 0.2107803  0.         ... 0.07152901 0.0780364  0.05224269]
5110,/content/vehicle-detection-image-set/data/non-vehicles/extra4505.png,0.0,[0.32423144 0.         0.         ... 0.         0.         0.        ]
5111,/content/vehicle-detection-image-set/data/non-vehicles/extra3545.png,0.0,[0.26447674 0.06909061 0.14112784 ... 0.         0.         0.        ]
5112,/content/vehicle-detection-image-set/data/vehicles/4747.png,1.0,[0.17676553 0.         0.25038963 ... 0.         0.         0.07654119]
5113,/content/vehicle-detection-image-set/data/vehicles/4276.png,1.0,[0.41918501 0.         0.         ... 0.         0.04950011 0.        ]
5114,/content/vehicle-detection-image-set/data/vehicles/414.png,1.0,[0.11921388 0.         0.         ... 0.         0.         0.        ]
5115,/content/vehicle-detection-image-set/data/vehicles/middle (91).png,1.0,[0.08106132 0.         0.         ... 0.         0.         0.        ]
5116,/content/vehicle-detection-image-set/data/vehicles/left (319).png,1.0,[0.31567619 0.         0.         ... 0.13702911 0.         0.        ]
5117,/content/vehicle-detection-image-set/data/non-vehicles/extra2768.png,0.0,[0.5 0.  0.  ... 0.  0.  0. ]
5118,/content/vehicle-detection-image-set/data/non-vehicles/extra2376.png,0.0,[0.20376679 0.         0.0411671  ... 0.09474493 0.         0.        ]
5119,/content/vehicle-detection-image-set/data/vehicles/2810.png,1.0,[0.30881932 0.15967367 0.         ... 0.         0.         0.        ]
5120,/content/vehicle-detection-image-set/data/non-vehicles/image1815.png,0.0,[0.15346736 0.         0.         ... 0.         0.         0.        ]
5121,/content/vehicle-detection-image-set/data/non-vehicles/image171.png,0.0,[0.         0.         0.         ... 0.33719848 0.         0.        ]
5122,/content/vehicle-detection-image-set/data/non-vehicles/extra3623.png,0.0,[0.14604857 0.         0.30219021 ... 0.         0.         0.        ]
5123,/content/vehicle-detection-image-set/data/vehicles/left (251).png,1.0,[0.29693932 0.         0.         ... 0.         0.         0.        ]
5124,/content/vehicle-detection-image-set/data/vehicles/right (292).png,1.0,[0.23376153 0.         0.         ... 0.         0.24447478 0.11238824]
5125,/content/vehicle-detection-image-set/data/vehicles/1684.png,1.0,[0.36450485 0.         0.         ... 0.         0.         0.        ]
5126,/content/vehicle-detection-image-set/data/non-vehicles/image704.png,0.0,[0.2935664 0.        0.2935664 ... 0.        0.        0.       ]
5127,/content/vehicle-detection-image-set/data/non-vehicles/image2651.png,0.0,[0.03958268 0.         0.         ... 0.07178716 0.22701095 0.        ]
5128,/content/vehicle-detection-image-set/data/vehicles/4150.png,1.0,[0.2932094  0.         0.         ... 0.         0.18185257 0.21296237]
5129,/content/vehicle-detection-image-set/data/non-vehicles/image2153.png,0.0,[0.26753362 0.23493757 0.26753362 ... 0.         0.         0.18619524]
5130,/content/vehicle-detection-image-set/data/vehicles/4161.png,1.0,[0.32528397 0.         0.08928009 ... 0.         0.         0.        ]
5131,/content/vehicle-detection-image-set/data/non-vehicles/extra4457.png,0.0,[0.20495163 0.24455498 0.27272846 ... 0.3253805  0.         0.        ]
5132,/content/vehicle-detection-image-set/data/non-vehicles/extra2293.png,0.0,[0.11173764 0.         0.         ... 0.29728145 0.20180054 0.        ]
5133,/content/vehicle-detection-image-set/data/vehicles/3570.png,1.0,[0.5273411  0.         0.         ... 0.27115358 0.         0.        ]
5134,/content/vehicle-detection-image-set/data/vehicles/right (40).png,1.0,[0.11545006 0.         0.         ... 0.         0.06148169 0.12944706]
5135,/content/vehicle-detection-image-set/data/vehicles/3108.png,1.0,[0.26939132 0.25229855 0.         ... 0.         0.12508088 0.        ]
5136,/content/vehicle-detection-image-set/data/non-vehicles/image3202.png,0.0,[0.16984901 0.         0.16984901 ... 0.17506832 0.         0.        ]
5137,/content/vehicle-detection-image-set/data/vehicles/1140.png,1.0,[0.37601867 0.         0.         ... 0.         0.         0.        ]
5138,/content/vehicle-detection-image-set/data/non-vehicles/extra2810.png,0.0,[0.185952 0.       0.       ... 0.       0.       0.      ]
5139,/content/vehicle-detection-image-set/data/vehicles/4242.png,1.0,[0.16276619 0.05084386 0.         ... 0.         0.04492921 0.        ]
5140,/content/vehicle-detection-image-set/data/non-vehicles/image2386.png,0.0,[0.25610662 0.         0.12374776 ... 0.14580804 0.15704007 0.26876023]
5141,/content/vehicle-detection-image-set/data/vehicles/4257.png,1.0,[0.39190647 0.         0.         ... 0.06193549 0.14153199 0.04100654]
5142,/content/vehicle-detection-image-set/data/non-vehicles/extra2471.png,0.0,[0.30344287 0.         0.         ... 0.07691503 0.         0.17198724]
5143,/content/vehicle-detection-image-set/data/vehicles/right (403).png,1.0,[0.19786535 0.         0.         ... 0.         0.         0.        ]
